source_sha256,unit_id,container_node_path,div_path_filter,decision_default,text_role_default,expected_candidate_nodes,basis,source,status,decided_on
970d8db9196d40d123d8bdc10f650ffa9bce2bada3523923e825a90887d5939f,A00760,/*/*[2]/*[2],play>act>scene,include,,210,"INCLUDE: verse lines outside <sp> inside a performance div chain (play>act>scene); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 30 chars/node, 210 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
6eaaec9e777642fe47458cea7de73312b1363c7380e7c7c7c0814c3bfd3b4095,A68918,/*/*[2]/*[2],masque>act>scene,include,,119,"INCLUDE: verse lines outside <sp> inside a performance div chain (masque>act>scene); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 52 chars/node, 119 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
8d07308cbf500d1c266c96a28479544455bdcb44b223fa52dbced38771bf9543,A15498,/*/*[2]/*[2],play>act>scene,include,,142,"INCLUDE: verse lines outside <sp> inside a performance div chain (play>act>scene); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 42 chars/node, 142 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
8006904492937df9e26c441c7f5df2452d140e5f1653b2176262347f692e1a1d,A21159,/*/*[2]/*[2],play,include,,110,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 53 chars/node, 110 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
77d50ab149976a6b0ccf2edfa8ec157a3894f62e44214f6072d1019968d110b1,A11954.19,/*/*[2]/*[2]/*[19],play>act,include,,133,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play>act); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 43 chars/node, 133 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
63ca01b80845921046671c7b59774b1172bce54ab6811c22864a08108875cd6b,A08009,/*/*[2]/*[2],text,include,,4,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (text); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 1431 chars/node, 4 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
27932f22a0c5fc9ab03de7f7999a6ad70f14236fd0c8ba34bab7839255e4135b,A03496,/*/*[2]/*[2],play>act>scene,exclude,,16,"EXCLUDE: costume descriptions of the characters (parent <argument>) and two displayed motto lines - performance description, not speech (worksheet row read: 16 nodes, samples checked)","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
f6ac469f8a71698be978984f35a2b93762e2a81bd61502b828e9fe74c1882e3e,A11909.3,/*/*[2]/*[2]/*[3],tragedy>act,include,,100,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (tragedy>act); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 53 chars/node, 100 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
2db46b6b2a9e9490f0c587b343667d435a6bfb7ac06e6957621c0b217c800b39,A04644,/*/*[2]/*[2],part,exclude,,26,"EXCLUDE: Jonson's descriptions of scene, entries and dances (all 26 nodes read) + Latin motto (worksheet row read: 26 nodes, samples checked)","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
f6ac469f8a71698be978984f35a2b93762e2a81bd61502b828e9fe74c1882e3e,A11909.5,/*/*[2]/*[2]/*[5],tragedy>preface,exclude,,2,"EXCLUDE: translator's preface to the reader (worksheet row read: 2 nodes, samples checked)","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
49567ca2ce7136f3225ce7f79d711b0e36b2ab915a8d43c4939ec45ce74841bf,A12024,/*/*[2]/*[2],play,include,,142,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 34 chars/node, 142 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
3625e35b9570c1011695b7d595beed24af7119e97bbd91e6a36371d354d481e2,A13611,/*/*[2]/*[2],act>scene,exclude,,26,"EXCLUDE: scene-by-scene prose arguments (Kyffin), not dialogue (worksheet row read: 26 nodes, samples checked)","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
afd1f7de1b392cab31de6cccf375081ae20b986b12739651e29210b72d2fdecc,A02226.5,/*/*[2]/*[2]/*[5],play>act>scene,include,,112,"INCLUDE: verse lines outside <sp> inside a performance div chain (play>act>scene); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 41 chars/node, 112 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
2e0954997c9bcc46054cbda4a43a3d64ca065e97a203fa156c76c2cf87c3884b,A03804,/*/*[2]/*,speeches>speech,include,,95,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (speeches>speech); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 47 chars/node, 95 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
87ee84c5a051eb0009c6b6550ea25f73fd947423762dac8dcb7cfddd244de5fd,A08360,/*/*[2]/*[2],dumb_show,exclude,,8,"EXCLUDE: dumb-show descriptions (stage narration of what was shown), not spoken text (worksheet row read: 8 nodes, samples checked)","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
e16d1faffa17666d01d2fd8981986ea3b04fa59425a188d7e7f1f8459e7849bf,A08361,/*/*[2]/*[2],dumb_show,exclude,,5,"EXCLUDE: dumb-show descriptions (stage narration), not spoken text (worksheet row read: 5 nodes, samples checked)","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
3932d374227160609d6e557c4fc0d9bb80167163fbbd59bc485007beb04a8430,A11205,/*/*[2]/*[2],elegy,exclude,,104,"EXCLUDE: appended Elegy on the death of Lady Venetia Digby - printed with the play, not performed (worksheet row read: 104 nodes, samples checked)","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
6791229d8d45438f401d8ba8b6a7edee49a1f583f876ce191827aa5c4f40d335,A04206,/*/*[2]/*[2],play>act>scene,include,,85,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play>act>scene); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 48 chars/node, 85 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
e7e64e444f0138ff928255068a0855a72066e19c5a8577c0981fb673abcc19e0,A72254,/*/*[2]/*[2],play>act>scene,include,,75,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play>act>scene); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 55 chars/node, 75 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
13f5ca7b23269ceb94c6e28c091cca69d2a81b3251848e55b710679a0a71e63b,A14625,/*/*[2]/*[2],prologue,include,prologue,86,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (prologue); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 46 chars/node, 86 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
742fc7851e401b3ceadad73328e4bd624869357c0122fcac5af9fc24b4b46e93,A20867,/*/*[2]/*[2],act,include,,71,"INCLUDE: verse lines outside <sp> inside a performance div chain (act); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 55 chars/node, 71 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
56a2eee9d576df46518ff42c752c39cfeec526214762d447a8572b204de32834,A13345,/*/*[2]/*[2],play>act,include,,86,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play>act); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 44 chars/node, 86 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
9d2721e2d75f0a96753630b966b934a33ac4962f533a3c53dc26507146be872f,A07505,/*/*[2]/*[2],play>act,include,,16,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play>act); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 235 chars/node, 16 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
e385d506abeb76bb84fc38b9be7670887b43236653a437f10e4f166a23eb687a,A02091,/*/*[2]/*[2],act,include,,88,"INCLUDE: verse lines outside <sp> inside a performance div chain (act); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 41 chars/node, 88 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
e76674d53d0aad0711a68e98b18051aa0dbcf757d373d99ce1aa1c0156a5b246,A07246,/*/*[2]/*[2],play>act>scene,include,,88,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play>act>scene); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 40 chars/node, 88 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
bc7ca0da868846014919c763195edea9123cdc7a1ccda11e7ae197108832d114,A04636,/*/*[2]/*[2],play>act>scene,include,,86,"INCLUDE: prose/verse nodes outside <sp> inside a performance div chain (play>act>scene); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 40 chars/node, 86 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
f1ed177dd25aa800474c996612ed5248e385aa6e8ec5d5e9f50d27f6443088d9,A11914,/*/*[2]/*[2],play>act>scene>chorus,include,,39,"INCLUDE: verse lines outside <sp> inside a performance div chain (play>act>scene>chorus); worksheet samples read - character speech, chorus, song, letter read aloud or prologue/epilogue address; TCP simply omitted the <sp> wrapper here. mean 88 chars/node, 39 nodes.","Claude content audit 2026-09-07: non-Occasional worksheet rows (367) read via samples; mixed rows (Mustapha, Devil's Charter, Summer's Last Will, Chloridia, Technogamia, Michaelmas Term) read node by node",applied,2026-09-07
